时间,支架1,支架2,支架3,支架4,支架5,支架6,支架7,支架8,支架9,支架10,支架11,支架12,支架13,支架14,支架15,支架16,支架17,支架18,支架19,支架20,支架21,支架22,支架23,支架24,支架25,支架26,支架27,支架28,支架29,支架30,支架31,支架32,支架33,支架34,支架35,支架36,支架37,支架38,支架39,支架40,支架41,支架42,支架43,支架44,支架45,支架46,支架47,支架48,支架49,支架50
2023-01-01 10:00:00,103.79865700768083,124.69025444075727,114.35956608658631,107.17992676825772,91.68925847730964,94.09028895588948,92.13677738674708,123.95663358555578,109.4795277303507,111.46421173832249,86.5900072241096,119.99497253861033,119.19239478608334,93.98092355560607,93.35792279616581,89.6691770913615,99.53919857445749,105.26174034447426,100.50049045105682,92.85637257007589,110.1248561161977,94.76206962657115,100.85699833812747,101.46406397960513,102.42715344773222,118.95329755066257,91.70850840901144,107.75339070444738,111.52295891920375,90.9641714156245,110.7480916922307,91.64651672640828,87.17154381156008,121.60012778368267,125.39323805452234,118.52682073242477,100.6558621244109,87.9733683158708,116.45313213743158,104.12826309404593,92.4012457356351,104.55059587815964,82.49757162231307,124.05528918186342,97.95826706627443,113.14458559708204,97.46031528795106,108.15703808517868,104.21008683558593,92.06153792863911
2023-01-01 11:00:00,103.50181061296003,125.64508900408943,115.5257652732555,109.53689483272322,92.21647855262721,91.46687289777924,92.84569461036538,120.30227658905865,113.21153846842014,116.51477859938215,89.24549380081211,125.22047543555281,120.54002093013858,95.04667569604491,92.55661817056927,94.81447674833676,95.44475693333276,109.86175575790128,102.173090899909,99.15382983242189,112.80750783207016,93.02362386763815,99.75219400683292,99.26489216597597,107.13348192217364,115.17297848989001,95.02149425412057,111.46767627149609,107.90622843752705,86.02087066417411,111.58068016207943,92.6149991870849,88.99365084211534,125.83928350622762,125.49558386933542,120.8230425584721,99.22106696646745,89.88605579029556,115.6409767127227,107.35459188315865,91.24049243941046,105.30350885980891,89.68940829030704,120.95786661829662,91.83159542346252,114.14374178654593,98.08801520035183,107.9854010001115,109.33076606633597,93.81382136535846
2023-01-01 12:00:00,98.15971811269361,123.57360603050489,115.06470877586744,108.67597371562874,93.98868738199421,93.77571353075837,87.89277354941596,120.392002511938,111.53799784878287,115.86282046221162,85.34333149568228,128.5588407539558,120.33191641529794,95.28175292194983,95.55591221251845,94.45368016967664,102.12121735471787,108.73071369822084,103.43804962960597,99.46881374171771,108.59055482041164,91.60199865926718,99.52252606653109,102.63838670030617,104.30108877548633,113.94358264819103,93.4604768217214,106.49484320407713,110.81935021295224,87.92480205316544,112.07384475990744,92.4615640169088,91.87084810963563,125.79097565639182,125.56749525893812,122.22737143571408,97.53948791106114,92.91368081324975,116.27469594277079,103.36952019789697,94.63567608213597,106.8208481530834,88.00618606655766,124.03702541990631,96.42333902400033,114.70736091936179,103.11779421533078,104.3553004166794,111.84590097039288,91.35727309721165
2023-01-01 13:00:00,103.9272373810814,125.39824940307955,115.6205449389569,110.473816192495,94.08963309810464,93.76284100392638,91.92232456863609,116.91025771998999,112.93383150250462,115.88346756031935,88.98848856648716,127.01508145756105,122.69834837725327,96.57640910760179,92.68024420882708,95.2349387124263,98.20668138963438,105.4821096911,103.93419704498211,100.03101547450822,112.97525367773652,93.3778721738573,101.12413904417616,103.62876051695947,104.50606898321439,119.7716401175161,95.49666870305987,110.14188095734255,114.43990221506148,91.35670463379998,112.21420867134043,96.53080084521068,90.50092655587109,123.3865278088946,125.29750963570675,116.84241600794525,97.38945417941945,90.73701912911818,114.093773642237,104.8712037163472,88.46412566891745,107.95070825876368,87.4848300700192,122.7554746872903,98.2035195572635,115.76372936940024,97.04403569835667,106.8518442891238,107.7793494628548,92.85266183998131
2023-01-01 14:00:00,103.15768640669222,125.2296746351364,117.69356293953523,110.01924580368538,94.35552466029303,91.89831521854029,84.7021171422046,122.35106158084331,117.81913713977477,117.645624520175,88.36107288783477,125.69623813749465,121.24250811982193,97.08498671047282,92.2517199443677,98.6531973559174,100.85885085853067,110.15371365866149,105.6887150852477,100.67964154839645,113.92939776379714,93.48366045397773,99.80109810049274,101.37368027284302,105.66608622269011,123.09363538080818,92.89280332248819,105.3940386796032,112.88803145198295,89.50224141388622,112.54193491548864,94.73870516529679,91.37124515629277,127.54679903654574,123.43004772582569,117.93429319358131,99.66388637890387,88.83815795915638,114.1822568132183,109.17027896383394,94.04886158063496,108.14009612527485,86.3031296866215,122.22550868657221,97.84298942688416,113.7405832285026,102.24462186521228,110.3884950326817,105.97813986246092,95.83179427904122
2023-01-01 15:00:00,103.93491798833242,128.0899727676214,120.57332567042292,110.67466550787488,95.25357030210135,96.5346392809778,87.62469394729642,124.36096763384407,111.06493114118909,116.55424673693369,90.03647026419773,125.26737040273272,120.45313639879971,97.33997457460046,93.36709517721246,93.42395372048101,102.2251021242351,105.59315025745227,107.15975331912519,100.72986971131449,109.59663414712722,93.11508270154843,102.23716882834587,100.87829930921161,104.7377374050341,120.2609708376231,96.35638751261835,108.54818219885352,111.24069543227999,91.53098497717559,116.55972006843731,96.82471645748582,91.82246072432571,125.12342528265287,124.33480603001607,121.26935286912558,100.95483563578908,94.94232401181826,116.41594316485511,102.82309172324213,94.8201253092293,104.83810503593021,88.48103729235487,123.92763392299224,102.18435916597682,120.63470182176899,101.73712949937436,109.37739604340737,111.19803232187314,97.82452522545782
2023-01-01 16:00:00,105.4575196730493,124.60930370332923,120.13305790050627,115.44122928075771,92.66093762677285,93.36868784056905,93.39377878952845,124.58225893866103,113.2122192714531,117.85270886530363,90.26537830050742,124.79025798601411,125.85156692996763,98.77791680516077,95.65372507376325,95.84249435083485,96.74399851714426,110.03062073411337,107.11875743872784,100.39518395715127,115.58140762743426,93.97021136503614,101.73671518689085,100.36973067885081,107.86081626961798,119.6084118021994,96.62055043792388,108.98167725024555,111.84671179138022,92.32027637192942,110.80699485493989,91.87299249335855,96.38088111688101,129.62574481043688,125.0954263766218,123.65028586919158,99.45325230159504,92.85170400411796,115.89302191098781,106.08092680652496,91.75364585138654,106.70195068296377,87.40867528811654,124.3715677706554,98.34779310122535,113.90095529658716,102.68705616033782,112.37601280792079,109.07224466875853,96.74358102017321
2023-01-01 17:00:00,98.34080374403028,126.31414013992364,119.83166533489013,114.0583578452096,93.44215705071724,95.31130528166325,89.67520001556184,125.17104457377042,111.62341628309338,117.34987920454151,88.03595681266609,129.159162996271,123.85621595463961,97.28762861810425,97.28817450265234,94.00315373705885,100.45779656142653,110.92653153148463,110.91961381617749,97.48743739384426,115.75790206347982,95.81156443083742,101.1773860476475,108.11981950666126,108.10645013021976,120.99971931083068,97.34482020105295,111.63841040900031,114.6736672105305,89.29715787818358,110.33688469040185,95.00795878459449,89.89948294866274,127.1826735565504,129.25952612265482,119.54786959273707,100.29724151878993,93.16384410998876,117.683502982417,102.57885224873968,92.99390737819485,108.77331886783833,92.50665839061965,124.1803841079266,95.63084224343896,117.9299478212822,99.78571046480116,108.21432524948264,111.10441263018674,96.4700490792015
2023-01-01 18:00:00,104.67151868703397,129.21870248316063,117.85335516139762,113.84853638317261,94.8117075064815,98.40567181020884,90.30812340345855,126.90920743914062,114.07143623471508,114.29088503207012,89.76706285947222,123.5540839729042,123.62536136747369,100.16927721387853,94.39007426052142,96.0469226439897,104.74531641853531,108.3309156355638,104.7764841392064,103.3555524998812,117.14849195500594,94.67776588396278,101.86423445469235,106.80816701522676,107.50751827253907,119.11493788767946,98.74854779592246,113.20884372790138,113.71746190429522,89.87830508168047,118.25984396279726,95.63540292125477,91.54132390449536,126.76508969702459,131.36000308292722,122.54331925373258,103.71805090821395,94.50645477899779,115.64943161883602,108.26986069347059,88.79199123246059,109.24428120762049,93.0088248135076,123.36734807974601,100.33226236263275,114.84471746309458,104.36458028768186,112.45446197633959,109.62137481111805,96.73744027843804
2023-01-01 19:00:00,101.97472756253259,127.36358748875756,121.3706332172681,111.6176703992191,94.65357976000793,95.08024509321719,94.89227455668882,125.35954839568522,112.85329791154409,119.06694097022755,88.38171433942206,129.66066011991813,123.67069078295528,98.26212796410215,96.01089408932812,94.37819323132685,103.64276292533961,113.37032815404102,104.55643370156668,102.35575357616644,109.87481881855986,93.96506078476166,100.58019196445856,100.73385569213517,105.6453121144006,120.18128336903058,98.34514645503691,111.0222617397022,109.15741757669626,86.13897722544263,112.00704486357384,97.30736569064882,86.64164417683675,125.2482486632315,126.23945166031586,123.88185979749872,102.35159136309437,94.84535762308279,116.98818190014589,103.06464690637836,96.90813148738043,109.04255238754426,91.33846536840284,133.19464067970782,97.63477360930202,119.77512712340213,100.79924914869656,111.03276004413176,110.81135946289287,95.95584088869514
2023-01-01 20:00:00,100.19071795247602,125.51937254863755,118.63870329592064,116.72612040885654,96.56553678247995,93.24026911294682,92.79285859687357,120.24110180525764,116.95881088194729,117.21305184517308,90.05836868659037,132.1109742717919,120.88335560958248,96.7065019281529,96.2098974686463,99.59950477932725,97.92820781350981,104.38499512507005,106.212753438951,102.09714683357258,115.74800880688338,94.6966236553835,100.35136139584544,107.833435161069,104.44089466031636,120.27704442695995,99.33088250580836,111.34888418715197,111.9216724178087,92.14896055718224,107.51990444046082,94.9230339638332,92.80939720443834,125.73000082305651,128.6002727422422,123.52612690383626,101.14953790229941,93.70966397499491,114.56956962497728,107.5989337777345,95.56216324652932,108.947201515127,90.68117539829433,127.22909000519513,101.21713872896292,112.40113882211472,103.38399547614338,109.75549768012692,112.31116534943628,99.14315029917506
2023-01-01 21:00:00,104.46994610159719,126.44236377498699,121.18342403463927,113.26703129456017,89.59777349847582,96.25126351161964,90.95944794943055,121.5249174334492,112.59500911404852,118.50013951734071,92.74661724114257,129.15426393757366,123.04454611353879,99.79068139063152,95.3332875256193,96.85729522169838,99.52833146063013,105.83410111717447,106.70926670192068,102.4595660962564,113.6415939635411,95.11885961118223,100.29002732969575,106.20976112264762,106.11098079334253,122.60284599236847,95.25102188435379,109.42874799044152,111.37171306718507,90.38455436788342,116.38550753256393,98.34716522036284,94.02543374088332,129.8146250277671,126.84522045684996,121.49686609904332,100.73539507007527,96.46808919885467,114.77400600991089,110.55214749479964,96.6702159251069,113.20832576959913,89.39082323791351,127.35077322512846,105.39698441559595,114.74173918757035,99.859440395411,106.33311075535975,112.7551677593624,92.98605321966559
2023-01-01 22:00:00,108.23507099079454,127.31518768513662,116.68773322791688,116.30754536741239,96.70239642163068,94.36327497736295,91.96418395501105,121.57188615704246,114.54849735137114,119.45628331850358,92.64395440757856,129.8517044626479,126.88976525178343,98.66362648153437,95.01439191948691,97.62608126045716,106.15537020401545,109.7220027189047,107.29930903207146,103.59137353524999,113.71909623187048,94.12790936634774,103.25340611938776,108.89902902929647,109.62637308024813,119.20157503325386,96.81218417038987,111.17171802104183,116.32983099277706,93.01978960320793,113.41477060392819,95.63714565464178,91.14657304972638,130.46203530663985,129.80460877914726,119.63416138791321,104.8646898106836,94.52813801116054,120.38569416476814,104.28581376082049,92.85100850702591,110.4663754796454,93.20791634027896,130.94264843240236,102.89348933591982,116.78979209946425,99.17627111853061,113.52471283979266,109.74530289681852,101.4883013018744
2023-01-01 23:00:00,106.7793065038208,127.27302978128817,119.09226754212307,112.89953730845725,95.32544742954944,95.33840334986837,90.99445481253153,122.50754034898598,114.2840486160237,117.77046810269499,84.45919618233665,132.89342195592073,126.47834825740557,97.03507297449421,95.73231598898336,95.66771087840145,105.02637364045118,115.05409371345928,107.9653961010926,104.72450946906086,115.40423175954906,94.19414525123031,100.58257037173846,105.15472229022173,108.6500601839737,121.27043910051263,98.45539815239698,110.73624785884084,113.6686066835886,89.27737866527121,113.35464819448578,94.70707459124915,94.71381690649858,123.36205980934463,129.61026618176373,126.3362287525068,101.87170443864275,89.50108623249236,117.1011146266402,108.4452631724045,92.47347539452502,108.65528709838274,93.86024907805792,128.38308565645843,100.2790713304556,112.88101941329086,100.9709541703011,110.68768281306882,113.34803138939873,96.77675225382481
2023-01-02 00:00:00,109.31417064611078,124.86694685758239,121.59079878515921,116.95729514836874,94.50271886455694,98.97210046072976,92.87775659679767,124.5980199768546,111.65400276286827,118.03119737854628,94.9659069786147,129.77058369661898,124.81898896769555,97.35617071023412,96.61763247988348,99.58506533089732,100.06853937042264,110.45313255827028,108.0868551062662,101.4905460517683,114.22877893356595,97.50781600717917,104.10909205629298,107.11409913143754,106.6822814411926,122.08782715228199,101.56152694709658,112.13552280939984,111.80399892713491,93.20246922625591,110.833758774797,96.6464541545443,96.50938786439693,127.16803811007087,126.47867127846804,123.56681748901403,98.75923591254286,94.40411134737919,119.84570421061679,107.0024175942233,94.66242847989294,110.31150997390907,92.9787058828053,127.06175712333408,99.16415715590996,116.03793882030297,102.91036468474867,111.64864659209482,110.8298419105046,96.57528400057463
2023-01-02 01:00:00,104.09532630011003,129.24352464249398,120.05672226029145,114.28748585079816,94.10981598073681,94.92456379876617,86.81043749548017,124.8873366544243,117.42647999184732,114.96787453314941,89.809992410575,129.48645429664293,125.46997688576852,96.75915337345697,95.8777937098075,92.85636929912835,102.73876683822682,115.0806022606495,108.08028995869466,102.68933334457759,115.50747234327119,96.0614657203761,99.11320760406781,106.97108155911322,108.65018335367027,121.22994953484726,96.42076951493951,113.54491226364942,116.23553392554207,90.69573471851312,115.57653667262565,96.97068222543352,90.55172535749524,125.91247104396027,125.26682367181408,123.20530882395042,98.374069264658,91.40626316730048,113.26367656688052,108.58071261466796,94.63383661812625,108.93388053823944,88.43223728777211,125.34930615781961,100.88509107217607,115.7024971894992,102.51703100969766,108.80502566877969,111.65061820348198,100.16967230791327
2023-01-02 02:00:00,105.33324991432666,129.77135570269672,121.22236406967865,113.95048673353485,95.60668370605995,92.73814029645227,91.39563804959025,127.56548422737016,117.06670626196022,119.63210387371899,92.36099462847238,129.52333288295216,123.39560993111604,98.55401770856861,101.18851783366327,95.75414457601858,106.0862391564722,110.20911417726197,110.39011557214631,99.42471206595934,116.89389592776743,94.5029351153704,101.49185449084327,104.89150309080762,109.7375354567512,120.64504561114536,93.99728764570739,109.40257953619745,113.10498758533555,92.17024592885511,117.10279067870317,96.69097901246484,96.5467443248351,128.19704425476795,127.11678341637358,118.79394729332783,102.22747784995926,92.27909986387915,119.59000427117336,108.24135533242662,92.85229614695368,111.43277513358134,91.32110778812027,129.72161938796194,101.81677753017466,118.93222095272938,103.66105830234204,110.53592174606929,112.78345851914213,95.44724230353732
2023-01-02 03:00:00,106.6364372347078,128.38637125367927,118.68331292329955,113.41322711656989,97.56956558948029,97.74445221332653,88.92168586899817,124.72351677178554,116.38673514957881,118.09562535268861,92.39036848565625,135.19496539258657,123.96910317732632,99.86203439011197,96.03762189479073,97.58214256659761,102.10897753721056,110.74736252077437,105.8397974437537,102.51067616611822,116.60151794025107,97.19993496004953,104.5074808592854,104.9079233530539,110.51428679150341,121.93463939427649,96.89090744765564,111.70912463779564,112.91417111301371,90.17977398763246,113.7504204999876,97.30179705429887,90.50630903989642,130.8614856050903,130.08206236967268,121.27228687094451,98.73690939133613,93.85672085210194,116.77417128693726,106.88896084315547,94.59466427857515,106.35330624780126,89.66260575840028,125.63032233877233,101.2388559388676,115.53674758092144,107.07713378906718,107.13832164549724,114.00410664123815,96.84423346570077
2023-01-02 04:00:00,103.3454429648524,128.978210226135,124.63376834668696,111.65706078660848,95.66145515474147,96.57835713504106,92.5284029601482,126.62162476252749,117.22457738938719,113.78309282579124,85.72350396554289,128.00720088190482,126.26157341294208,95.52007215389759,91.59696684205731,98.40561932596844,103.15210530403597,107.35432519870449,105.8082307494743,98.87139801692477,113.24729145051104,94.08013723136126,102.25943062857002,100.27667719475711,106.45571695758137,119.35480745200451,97.44994378950051,110.44356432376273,115.9522501244925,87.28503248032719,114.99471950816768,96.74938168881879,95.98903757551538,126.48670104081157,128.20720141377103,118.52906991409878,96.38956230858129,95.9668226663621,117.25096184017701,109.44049674692548,92.22465940179251,110.8889673972169,95.85725036240774,127.13688669452948,101.56374384777305,115.70127685978606,99.64993661505581,114.91672375599016,110.88935205122478,97.92917110040408
2023-01-02 05:00:00,106.13347860284065,128.19847402951737,119.6563452838404,111.98760942533485,93.4445019141458,97.7942492855585,88.32583897616253,122.85908199662146,115.96072380771264,119.39757707046674,94.79222021409795,130.93415434866856,122.33156940231838,98.60200561319571,97.2580008806537,93.58790032623442,99.11592280365952,110.28005314528679,102.03098577734367,101.29566082951284,114.03647822454633,92.2324378803189,102.078835915809,105.69113113490347,107.54070693506125,119.73284183127399,98.58834341950204,112.84030292664728,113.98064979107154,89.75622735092385,115.21834673165114,98.55949661338653,90.56482795215783,132.4174475467731,128.0507235298369,122.7025893229098,101.59752541106761,93.89506353553048,112.41838898458367,107.41517209215966,94.01935234123515,110.34499583396237,93.18709896474972,127.90322263195687,95.93899063511482,121.8502635136366,103.72984614855612,109.25200058760782,111.8395334260263,98.24933525346071
2023-01-02 06:00:00,102.48713170758022,129.1337655557455,117.3320074746807,114.65323028542602,95.72235216918679,92.72385868768528,93.03736341420769,123.18804154362695,115.85937829723842,118.3126993434252,92.00584279579832,127.54790807201952,121.40683375822562,96.73381865567532,98.70822802480363,100.29410586617782,100.78126535497216,113.46009954135066,102.88992517980118,99.1828190193797,112.07599296797159,92.9401709586344,97.6622678341485,104.59178736379795,108.25230379454078,122.49695784879638,98.68321744168159,111.20904740795329,115.92998843905042,91.75914614045956,110.89165743582544,99.11817229918432,90.14456231361436,125.83506654006383,128.93653769095852,120.8679529428823,102.44652710942471,94.51533349425577,117.57714931043397,106.20880882472976,93.3311567307908,111.4773164137657,91.95065109261205,130.75170025531258,101.09496238257363,118.320315101686,99.92271964900631,112.70503119630169,111.8699278171679,95.73629532733423
2023-01-02 07:00:00,107.21222769054822,128.4969875845936,116.24495539522633,111.60721355096861,96.55589185019926,96.32624023560587,90.28983560754608,119.02349769622612,114.86682455214124,115.64600748710411,87.09590921567568,122.00850866774604,124.14396441511052,98.9362352111966,97.06858843551188,99.9575693502566,102.72855711347573,114.33170542261675,104.31922025089472,102.36306867447307,111.8019956679725,95.28823280065329,101.06841885734063,105.32322503369203,106.46177954155753,122.81371455024914,98.41678673713308,113.93899913059795,113.05593169281794,89.66721488605651,113.73621931597363,95.4343527332775,95.42246214135902,128.0063062706741,127.02866890945096,120.02383371084886,103.83002389265823,92.95305677589306,115.22293132143368,109.94342534897872,93.0847132106188,109.21192585542144,92.95831037589208,122.41279749630272,100.45273112812689,114.38676580501047,104.12771589893255,108.32057425028266,111.71124691604523,99.60492412565128
